4 heuristics, new coefficients from the paper, fitness = rowsCleared - avgNumHoles - avgHeight
2018-04-13 3:39:16,2018-04-13 3:39:16,70
2018-04-13 3:39:16,2018-04-13 3:39:18,1339
2018-04-13 3:39:18,2018-04-13 3:39:19,411
2018-04-13 3:39:12,2018-04-13 3:39:20,5473
2018-04-13 3:39:19,2018-04-13 3:39:20,1041
2018-04-13 3:39:20,2018-04-13 3:39:21,250
2018-04-13 3:39:21,2018-04-13 3:39:22,968
2018-04-13 3:39:22,2018-04-13 3:39:22,21
2018-04-13 3:39:22,2018-04-13 3:39:22,19
2018-04-13 3:39:20,2018-04-13 3:39:22,1471
2018-04-13 3:39:22,2018-04-13 3:39:23,734
2018-04-13 3:39:23,2018-04-13 3:39:23,69
2018-04-13 3:39:22,2018-04-13 3:39:23,614
2018-04-13 3:39:23,2018-04-13 3:39:23,62
2018-04-13 3:39:23,2018-04-13 3:39:23,94
2018-04-13 3:39:23,2018-04-13 3:39:24,237
2018-04-13 3:39:24,2018-04-13 3:39:25,663
2018-04-13 3:39:25,2018-04-13 3:39:25,186
2018-04-13 3:39:23,2018-04-13 3:39:28,1888
2018-04-13 3:39:25,2018-04-13 3:39:32,2259
2018-04-13 3:39:32,2018-04-13 3:39:33,339
2018-04-13 3:39:33,2018-04-13 3:39:35,373
2018-04-13 3:39:35,2018-04-13 3:39:37,649
2018-04-13 3:39:37,2018-04-13 3:39:37,95
2018-04-13 3:39:37,2018-04-13 3:39:39,339
2018-04-13 3:39:28,2018-04-13 3:39:39,3352
2018-04-13 3:39:39,2018-04-13 3:39:40,293
2018-04-13 3:39:40,2018-04-13 3:39:42,375
2018-04-13 3:39:39,2018-04-13 3:39:44,1512
2018-04-13 3:39:44,2018-04-13 3:39:45,343
2018-04-13 3:39:45,2018-04-13 3:39:45,12
2018-04-13 3:39:45,2018-04-13 3:39:46,272
2018-04-13 3:39:46,2018-04-13 3:39:48,531
2018-04-13 3:39:48,2018-04-13 3:39:53,1399
2018-04-13 3:39:53,2018-04-13 3:39:53,50
2018-04-13 3:39:42,2018-04-13 3:39:57,4533
2018-04-13 3:39:53,2018-04-13 3:40:00,2034
2018-04-13 3:39:57,2018-04-13 3:40:01,1010
2018-04-13 3:40:00,2018-04-13 3:40:03,743
2018-04-13 3:40:03,2018-04-13 3:40:03,169
2018-04-13 3:40:01,2018-04-13 3:40:05,1227
2018-04-13 3:40:03,2018-04-13 3:40:06,798
2018-04-13 3:40:05,2018-04-13 3:40:06,299
2018-04-13 3:40:06,2018-04-13 3:40:08,598
2018-04-13 3:40:08,2018-04-13 3:40:12,1092
2018-04-13 3:40:12,2018-04-13 3:40:12,1
2018-04-13 3:40:12,2018-04-13 3:40:12,172
2018-04-13 3:40:12,2018-04-13 3:40:13,55
2018-04-13 3:40:13,2018-04-13 3:40:16,754
2018-04-13 3:40:16,2018-04-13 3:40:17,492
2018-04-13 3:40:18,2018-04-13 3:40:20,618
2018-04-13 3:40:06,2018-04-13 3:40:23,4753
2018-04-13 3:40:23,2018-04-13 3:40:23,34
2018-04-13 3:40:20,2018-04-13 3:40:24,1152
2018-04-13 3:40:23,2018-04-13 3:40:25,453
2018-04-13 3:40:24,2018-04-13 3:40:27,778
2018-04-13 3:40:27,2018-04-13 3:40:27,162
2018-04-13 3:40:27,2018-04-13 3:40:30,737
2018-04-13 3:40:30,2018-04-13 3:40:31,180
2018-04-13 3:40:31,2018-04-13 3:40:32,282
2018-04-13 3:40:32,2018-04-13 3:40:33,266
2018-04-13 3:40:33,2018-04-13 3:40:33,191
2018-04-13 3:40:25,2018-04-13 3:40:34,2482
2018-04-13 3:40:34,2018-04-13 3:40:36,513
2018-04-13 3:40:33,2018-04-13 3:40:37,904
2018-04-13 3:40:37,2018-04-13 3:40:38,460
2018-04-13 3:40:38,2018-04-13 3:40:40,534
2018-04-13 3:40:40,2018-04-13 3:40:41,192
2018-04-13 3:40:41,2018-04-13 3:40:43,586
2018-04-13 3:40:43,2018-04-13 3:40:44,294
2018-04-13 3:40:44,2018-04-13 3:40:45,189
2018-04-13 3:40:45,2018-04-13 3:40:46,293
2018-04-13 3:40:46,2018-04-13 3:40:50,1133
2018-04-13 3:40:36,2018-04-13 3:40:53,4905
2018-04-13 3:40:50,2018-04-13 3:40:54,1023
2018-04-13 3:40:54,2018-04-13 3:40:57,1111
2018-04-13 3:40:57,2018-04-13 3:40:59,627
2018-04-13 3:40:59,2018-04-13 3:41:00,190
2018-04-13 3:41:00,2018-04-13 3:41:04,1265
2018-04-13 3:41:04,2018-04-13 3:41:09,1291
2018-04-13 3:40:53,2018-04-13 3:41:09,4497
2018-04-13 3:41:09,2018-04-13 3:41:11,591
2018-04-13 3:41:11,2018-04-13 3:41:12,257
2018-04-13 3:41:12,2018-04-13 3:41:12,146
2018-04-13 3:41:12,2018-04-13 3:41:14,486
2018-04-13 3:41:09,2018-04-13 3:41:14,1471
2018-04-13 3:41:14,2018-04-13 3:41:17,744
2018-04-13 3:41:17,2018-04-13 3:41:17,19
2018-04-13 3:41:17,2018-04-13 3:41:18,415
2018-04-13 3:41:18,2018-04-13 3:41:21,724
2018-04-13 3:41:21,2018-04-13 3:41:27,1718
2018-04-13 3:41:27,2018-04-13 3:41:28,300
2018-04-13 3:41:14,2018-04-13 3:41:28,3990
2018-04-13 3:41:28,2018-04-13 3:41:31,1019
2018-04-13 3:41:28,2018-04-13 3:41:32,1024
2018-04-13 3:41:31,2018-04-13 3:41:34,765
2018-04-13 3:41:32,2018-04-13 3:41:34,690
2018-04-13 3:41:34,2018-04-13 3:41:35,126
2018-04-13 3:41:35,2018-04-13 3:41:40,1686
2018-04-13 3:41:40,2018-04-13 3:41:41,124
2018-04-13 3:41:41,2018-04-13 3:41:42,230
2018-04-13 3:41:42,2018-04-13 3:41:43,309
2018-04-13 3:41:43,2018-04-13 3:41:49,1963
2018-04-13 3:41:49,2018-04-13 3:41:51,632
2018-04-13 3:41:51,2018-04-13 3:41:53,460
2018-04-13 3:41:34,2018-04-13 3:41:54,5734
2018-04-13 3:41:53,2018-04-13 3:41:55,708
2018-04-13 3:41:55,2018-04-13 3:41:56,163
2018-04-13 3:41:56,2018-04-13 3:42:00,1006
2018-04-13 3:42:00,2018-04-13 3:42:01,305
2018-04-13 3:42:01,2018-04-13 3:42:03,656
2018-04-13 3:42:03,2018-04-13 3:42:04,184
2018-04-13 3:42:04,2018-04-13 3:42:04,5
2018-04-13 3:42:04,2018-04-13 3:42:05,475
2018-04-13 3:42:05,2018-04-13 3:42:06,181
2018-04-13 3:42:06,2018-04-13 3:42:07,189
2018-04-13 3:42:07,2018-04-13 3:42:07,26
2018-04-13 3:41:54,2018-04-13 3:42:09,4213
2018-04-13 3:42:07,2018-04-13 3:42:10,862
2018-04-13 3:42:09,2018-04-13 3:42:11,321
2018-04-13 3:42:10,2018-04-13 3:42:12,477
2018-04-13 3:42:11,2018-04-13 3:42:15,1081
2018-04-13 3:42:15,2018-04-13 3:42:15,149
2018-04-13 3:42:15,2018-04-13 3:42:17,534
2018-04-13 3:42:17,2018-04-13 3:42:18,131
2018-04-13 3:42:12,2018-04-13 3:42:20,2406
2018-04-13 3:42:20,2018-04-13 3:42:24,1176
2018-04-13 3:42:24,2018-04-13 3:42:26,569
2018-04-13 3:42:26,2018-04-13 3:42:29,774
2018-04-13 3:42:18,2018-04-13 3:42:30,3458
2018-04-13 3:42:29,2018-04-13 3:42:31,632
2018-04-13 3:42:30,2018-04-13 3:42:35,1400
2018-04-13 3:42:31,2018-04-13 3:42:37,1610
2018-04-13 3:42:35,2018-04-13 3:42:39,2094
2018-04-13 3:42:37,2018-04-13 3:42:42,3296
2018-04-13 3:42:42,2018-04-13 3:42:42,252
2018-04-13 3:42:39,2018-04-13 3:42:44,3209
2018-04-13 3:42:42,2018-04-13 3:42:44,1286
2018-04-13 3:42:44,2018-04-13 3:42:45,246
2018-04-13 3:42:44,2018-04-13 3:42:45,427
2018-04-13 3:42:45,2018-04-13 3:42:45,197
2018-04-13 3:42:45,2018-04-13 3:42:45,160
2018-04-13 3:42:45,2018-04-13 3:42:46,437
2018-04-13 3:42:46,2018-04-13 3:42:48,1144
2018-04-13 3:42:48,2018-04-13 3:42:48,72
2018-04-13 3:42:48,2018-04-13 3:42:48,229
2018-04-13 3:42:45,2018-04-13 3:42:49,2548
2018-04-13 3:42:49,2018-04-13 3:42:49,226
2018-04-13 3:42:48,2018-04-13 3:42:51,2152
2018-04-13 3:42:51,2018-04-13 3:42:53,1258
2018-04-13 3:42:53,2018-04-13 3:42:53,511
2018-04-13 3:42:53,2018-04-13 3:42:54,545
2018-04-13 3:42:54,2018-04-13 3:42:54,224
2018-04-13 3:42:49,2018-04-13 3:42:55,4072
2018-04-13 3:42:54,2018-04-13 3:42:55,297
2018-04-13 3:42:55,2018-04-13 3:42:55,68
2018-04-13 3:42:55,2018-04-13 3:42:55,171
2018-04-13 3:42:55,2018-04-13 3:42:55,479
2018-04-13 3:42:55,2018-04-13 3:42:56,196
2018-04-13 3:42:56,2018-04-13 3:42:56,324
2018-04-13 3:42:55,2018-04-13 3:42:56,445
2018-04-13 3:42:56,2018-04-13 3:42:56,178
2018-04-13 3:42:56,2018-04-13 3:42:56,295
2018-04-13 3:42:56,2018-04-13 3:42:57,118
2018-04-13 3:42:57,2018-04-13 3:42:57,203
2018-04-13 3:42:57,2018-04-13 3:42:57,39
2018-04-13 3:42:56,2018-04-13 3:42:57,504
2018-04-13 3:42:57,2018-04-13 3:42:58,632
2018-04-13 3:42:58,2018-04-13 3:42:59,973
2018-04-13 3:42:59,2018-04-13 3:43:01,1601
2018-04-13 3:43:01,2018-04-13 3:43:02,202
2018-04-13 3:43:02,2018-04-13 3:43:04,1860
2018-04-13 3:43:04,2018-04-13 3:43:05,322
2018-04-13 3:43:05,2018-04-13 3:43:06,1066
2018-04-13 3:43:06,2018-04-13 3:43:08,891
2018-04-13 3:42:57,2018-04-13 3:43:08,7488
2018-04-13 3:43:08,2018-04-13 3:43:09,1345
2018-04-13 3:43:09,2018-04-13 3:43:10,288
2018-04-13 3:43:10,2018-04-13 3:43:10,394
2018-04-13 3:43:08,2018-04-13 3:43:11,2241
2018-04-13 3:43:11,2018-04-13 3:43:11,336
2018-04-13 3:43:10,2018-04-13 3:43:12,1083
2018-04-13 3:43:12,2018-04-13 3:43:13,539
2018-04-13 3:43:13,2018-04-13 3:43:13,214
2018-04-13 3:43:13,2018-04-13 3:43:16,2663
2018-04-13 3:43:16,2018-04-13 3:43:17,114
2018-04-13 3:43:11,2018-04-13 3:43:17,4425
2018-04-13 3:43:17,2018-04-13 3:43:19,1750
2018-04-13 3:43:19,2018-04-13 3:43:19,107
2018-04-13 3:43:17,2018-04-13 3:43:19,1263
2018-04-13 3:43:19,2018-04-13 3:43:21,1301
2018-04-13 3:43:21,2018-04-13 3:43:21,70
2018-04-13 3:43:21,2018-04-13 3:43:22,357
2018-04-13 3:43:19,2018-04-13 3:43:22,2290
2018-04-13 3:43:22,2018-04-13 3:43:24,949
2018-04-13 3:43:22,2018-04-13 3:43:24,1994
2018-04-13 3:43:24,2018-04-13 3:43:25,325
2018-04-13 3:43:24,2018-04-13 3:43:26,1794
2018-04-13 3:43:25,2018-04-13 3:43:27,1838
2018-04-13 3:43:27,2018-04-13 3:43:28,331
2018-04-13 3:43:26,2018-04-13 3:43:28,1332
2018-04-13 3:43:28,2018-04-13 3:43:28,399
2018-04-13 3:43:28,2018-04-13 3:43:28,225
2018-04-13 3:43:28,2018-04-13 3:43:29,674
2018-04-13 3:43:29,2018-04-13 3:43:30,273
2018-04-13 3:43:30,2018-04-13 3:43:30,192
2018-04-13 3:43:30,2018-04-13 3:43:31,382
2018-04-13 3:43:31,2018-04-13 3:43:31,441
2018-04-13 3:43:31,2018-04-13 3:43:32,768
2018-04-13 3:43:32,2018-04-13 3:43:33,868
2018-04-13 3:43:33,2018-04-13 3:43:35,852
2018-04-13 3:43:35,2018-04-13 3:43:35,629
2018-04-13 3:43:35,2018-04-13 3:43:36,69
2018-04-13 3:43:36,2018-04-13 3:43:36,233
2018-04-13 3:43:36,2018-04-13 3:43:36,103
2018-04-13 3:43:36,2018-04-13 3:43:37,594
2018-04-13 3:43:28,2018-04-13 3:43:37,6320
2018-04-13 3:43:37,2018-04-13 3:43:37,261
2018-04-13 3:43:37,2018-04-13 3:43:37,158
2018-04-13 3:43:37,2018-04-13 3:43:38,344
2018-04-13 3:43:38,2018-04-13 3:43:39,376
2018-04-13 3:43:37,2018-04-13 3:43:39,995
2018-04-13 3:43:39,2018-04-13 3:43:39,178
2018-04-13 3:43:39,2018-04-13 3:43:41,1497
2018-04-13 3:43:41,2018-04-13 3:43:43,1373
2018-04-13 3:43:43,2018-04-13 3:43:44,1110
2018-04-13 3:43:39,2018-04-13 3:43:44,3929
2018-04-13 3:43:44,2018-04-13 3:43:45,148
2018-04-13 3:43:45,2018-04-13 3:43:45,292
2018-04-13 3:43:45,2018-04-13 3:43:45,93
2018-04-13 3:43:44,2018-04-13 3:43:45,740
2018-04-13 3:43:45,2018-04-13 3:43:45,136
2018-04-13 3:43:45,2018-04-13 3:43:46,516
2018-04-13 3:43:46,2018-04-13 3:43:46,35
2018-04-13 3:43:45,2018-04-13 3:43:46,737
2018-04-13 3:43:46,2018-04-13 3:43:47,413
2018-04-13 3:43:47,2018-04-13 3:43:47,7
2018-04-13 3:43:46,2018-04-13 3:43:47,777
2018-04-13 3:43:47,2018-04-13 3:43:47,89
2018-04-13 3:43:47,2018-04-13 3:43:50,1667
2018-04-13 3:43:50,2018-04-13 3:43:51,1007
2018-04-13 3:43:51,2018-04-13 3:43:52,773
2018-04-13 3:43:47,2018-04-13 3:43:53,3831
2018-04-13 3:43:53,2018-04-13 3:43:53,98
2018-04-13 3:43:53,2018-04-13 3:43:53,117
2018-04-13 3:43:52,2018-04-13 3:43:54,1173
2018-04-13 3:43:54,2018-04-13 3:43:55,677
2018-04-13 3:43:55,2018-04-13 3:43:55,156
2018-04-13 3:43:55,2018-04-13 3:43:55,156
2018-04-13 3:43:53,2018-04-13 3:43:55,1662
2018-04-13 3:43:55,2018-04-13 3:43:56,836
2018-04-13 3:43:56,2018-04-13 3:43:56,96
2018-04-13 3:43:55,2018-04-13 3:43:57,1119
2018-04-13 3:43:57,2018-04-13 3:43:59,1627
2018-04-13 3:43:57,2018-04-13 3:43:59,1841
2018-04-13 3:43:59,2018-04-13 3:44:00,125
2018-04-13 3:43:59,2018-04-13 3:44:00,949
2018-04-13 3:44:00,2018-04-13 3:44:01,736
2018-04-13 3:44:00,2018-04-13 3:44:01,655
2018-04-13 3:44:01,2018-04-13 3:44:01,509
2018-04-13 3:44:01,2018-04-13 3:44:02,288
2018-04-13 3:44:01,2018-04-13 3:44:02,1023
2018-04-13 3:44:02,2018-04-13 3:44:02,81
2018-04-13 3:44:02,2018-04-13 3:44:03,438
2018-04-13 3:44:03,2018-04-13 3:44:03,224
2018-04-13 3:44:03,2018-04-13 3:44:04,422
2018-04-13 3:44:04,2018-04-13 3:44:05,530
2018-04-13 3:44:05,2018-04-13 3:44:05,207
2018-04-13 3:44:02,2018-04-13 3:44:05,2427
2018-04-13 3:44:05,2018-04-13 3:44:06,744
2018-04-13 3:44:06,2018-04-13 3:44:06,109
2018-04-13 3:44:05,2018-04-13 3:44:06,783
2018-04-13 3:44:06,2018-04-13 3:44:06,156
2018-04-13 3:44:06,2018-04-13 3:44:07,493
2018-04-13 3:44:07,2018-04-13 3:44:08,987
2018-04-13 3:44:08,2018-04-13 3:44:09,539
2018-04-13 3:44:09,2018-04-13 3:44:09,90
2018-04-13 3:44:09,2018-04-13 3:44:09,68
2018-04-13 3:44:09,2018-04-13 3:44:10,539
2018-04-13 3:44:10,2018-04-13 3:44:12,1620
2018-04-13 3:44:12,2018-04-13 3:44:13,134
2018-04-13 3:44:06,2018-04-13 3:44:13,4682
2018-04-13 3:44:13,2018-04-13 3:44:14,614
2018-04-13 3:44:14,2018-04-13 3:44:15,1247
2018-04-13 3:44:15,2018-04-13 3:44:17,1005
2018-04-13 3:44:17,2018-04-13 3:44:17,163
2018-04-13 3:44:17,2018-04-13 3:44:18,460
2018-04-13 3:44:18,2018-04-13 3:44:18,296
2018-04-13 3:44:13,2018-04-13 3:44:19,3934
2018-04-13 3:44:18,2018-04-13 3:44:19,597
2018-04-13 3:44:19,2018-04-13 3:44:20,882
2018-04-13 3:44:19,2018-04-13 3:44:20,1053
2018-04-13 3:44:20,2018-04-13 3:44:21,363
2018-04-13 3:44:20,2018-04-13 3:44:23,2540
2018-04-13 3:44:23,2018-04-13 3:44:24,213
2018-04-13 3:44:21,2018-04-13 3:44:24,2376
2018-04-13 3:44:24,2018-04-13 3:44:25,768
2018-04-13 3:44:25,2018-04-13 3:44:25,198
2018-04-13 3:44:25,2018-04-13 3:44:26,732
2018-04-13 3:44:26,2018-04-13 3:44:27,27
2018-04-13 3:44:27,2018-04-13 3:44:27,23
2018-04-13 3:44:27,2018-04-13 3:44:27,492
2018-04-13 3:44:27,2018-04-13 3:44:29,1020
2018-04-13 3:44:29,2018-04-13 3:44:29,471
2018-04-13 3:44:24,2018-04-13 3:44:31,4441
2018-04-13 3:44:31,2018-04-13 3:44:31,86
2018-04-13 3:44:30,2018-04-13 3:44:34,1563
2018-04-13 3:44:34,2018-04-13 3:44:36,548
2018-04-13 3:44:36,2018-04-13 3:44:37,152
2018-04-13 3:44:37,2018-04-13 3:44:37,154
2018-04-13 3:44:31,2018-04-13 3:44:39,2559
2018-04-13 3:44:37,2018-04-13 3:44:42,1294
2018-04-13 3:44:42,2018-04-13 3:44:42,214
2018-04-13 3:44:42,2018-04-13 3:44:45,714
2018-04-13 3:44:45,2018-04-13 3:44:46,366
2018-04-13 3:44:46,2018-04-13 3:44:51,1460
2018-04-13 3:44:51,2018-04-13 3:44:52,377
2018-04-13 3:44:52,2018-04-13 3:44:54,564
2018-04-13 3:44:54,2018-04-13 3:44:55,208
2018-04-13 3:44:39,2018-04-13 3:44:56,4938
2018-04-13 3:44:56,2018-04-13 3:44:56,11
2018-04-13 3:44:56,2018-04-13 3:44:58,612
2018-04-13 3:44:58,2018-04-13 3:44:59,56
2018-04-13 3:44:55,2018-04-13 3:45:00,1436
2018-04-13 3:45:00,2018-04-13 3:45:02,550
2018-04-13 3:45:02,2018-04-13 3:45:02,137
2018-04-13 3:45:02,2018-04-13 3:45:03,155
2018-04-13 3:45:03,2018-04-13 3:45:04,232
2018-04-13 3:45:04,2018-04-13 3:45:05,389
2018-04-13 3:45:05,2018-04-13 3:45:06,269
2018-04-13 3:44:59,2018-04-13 3:45:08,2948
2018-04-13 3:45:06,2018-04-13 3:45:11,1365
2018-04-13 3:45:11,2018-04-13 3:45:13,585
2018-04-13 3:45:08,2018-04-13 3:45:14,1436
2018-04-13 3:45:13,2018-04-13 3:45:14,390
2018-04-13 3:45:14,2018-04-13 3:45:14,164
2018-04-13 3:45:14,2018-04-13 3:45:15,124
2018-04-13 3:45:14,2018-04-13 3:45:15,114
2018-04-13 3:45:15,2018-04-13 3:45:16,384
2018-04-13 3:45:16,2018-04-13 3:45:16,177
2018-04-13 3:45:16,2018-04-13 3:45:19,731
2018-04-13 3:45:15,2018-04-13 3:45:21,1882
2018-04-13 3:45:19,2018-04-13 3:45:22,719
2018-04-13 3:45:22,2018-04-13 3:45:23,472
2018-04-13 3:45:23,2018-04-13 3:45:25,603
2018-04-13 3:45:25,2018-04-13 3:45:26,212
2018-04-13 3:45:26,2018-04-13 3:45:26,114
2018-04-13 3:45:26,2018-04-13 3:45:27,296
2018-04-13 3:45:27,2018-04-13 3:45:29,625
2018-04-13 3:45:21,2018-04-13 3:45:30,2667
2018-04-13 3:45:29,2018-04-13 3:45:35,1556
2018-04-13 3:45:35,2018-04-13 3:45:39,1315
2018-04-13 3:45:39,2018-04-13 3:45:40,356
2018-04-13 3:45:30,2018-04-13 3:45:43,3766
2018-04-13 3:45:43,2018-04-13 3:45:44,243
2018-04-13 3:45:44,2018-04-13 3:45:44,94
2018-04-13 3:45:40,2018-04-13 3:45:46,1780
2018-04-13 3:45:46,2018-04-13 3:45:47,264
2018-04-13 3:45:44,2018-04-13 3:45:48,1041
2018-04-13 3:45:47,2018-04-13 3:45:49,705
2018-04-13 3:45:49,2018-04-13 3:45:51,408
2018-04-13 3:45:51,2018-04-13 3:45:52,238
2018-04-13 3:45:48,2018-04-13 3:45:52,1252
2018-04-13 3:45:52,2018-04-13 3:45:53,260
2018-04-13 3:45:53,2018-04-13 3:45:53,238
2018-04-13 3:45:53,2018-04-13 3:45:56,627
2018-04-13 3:45:56,2018-04-13 3:45:57,469
2018-04-13 3:45:52,2018-04-13 3:45:58,1936
2018-04-13 3:45:57,2018-04-13 3:46:00,887
2018-04-13 3:46:00,2018-04-13 3:46:01,213
2018-04-13 3:46:01,2018-04-13 3:46:05,1166
2018-04-13 3:46:05,2018-04-13 3:46:06,359
2018-04-13 3:46:06,2018-04-13 3:46:07,159
2018-04-13 3:46:07,2018-04-13 3:46:08,203
2018-04-13 3:46:08,2018-04-13 3:46:11,637
2018-04-13 3:46:11,2018-04-13 3:46:12,181
2018-04-13 3:46:12,2018-04-13 3:46:13,188
2018-04-13 3:46:13,2018-04-13 3:46:16,573
2018-04-13 3:46:16,2018-04-13 3:46:16,249
2018-04-13 3:46:16,2018-04-13 3:46:17,269
2018-04-13 3:46:17,2018-04-13 3:46:18,95
2018-04-13 3:45:58,2018-04-13 3:46:18,4806
2018-04-13 3:46:18,2018-04-13 3:46:18,174
2018-04-13 3:46:18,2018-04-13 3:46:19,547
2018-04-13 3:46:19,2018-04-13 3:46:23,1153
2018-04-13 3:46:18,2018-04-13 3:46:24,1821
2018-04-13 3:46:24,2018-04-13 3:46:25,58
2018-04-13 3:46:25,2018-04-13 3:46:25,264
2018-04-13 3:46:23,2018-04-13 3:46:27,1197
2018-04-13 3:46:25,2018-04-13 3:46:28,765
2018-04-13 3:46:28,2018-04-13 3:46:29,207
2018-04-13 3:46:29,2018-04-13 3:46:31,549
2018-04-13 3:46:27,2018-04-13 3:46:31,1006
2018-04-13 3:46:31,2018-04-13 3:46:31,20
2018-04-13 3:46:31,2018-04-13 3:46:34,967
2018-04-13 3:46:34,2018-04-13 3:46:36,467
2018-04-13 3:46:36,2018-04-13 3:46:43,2320
2018-04-13 3:46:43,2018-04-13 3:46:45,433
2018-04-13 3:46:45,2018-04-13 3:46:49,1230
2018-04-13 3:46:31,2018-04-13 3:46:52,5945
2018-04-13 3:46:49,2018-04-13 3:46:52,826
2018-04-13 3:46:52,2018-04-13 3:46:53,267
2018-04-13 3:46:53,2018-04-13 3:46:55,562
2018-04-13 3:46:55,2018-04-13 3:46:57,540
2018-04-13 3:46:57,2018-04-13 3:46:59,478
2018-04-13 3:46:59,2018-04-13 3:47:00,193
2018-04-13 3:47:00,2018-04-13 3:47:03,920
2018-04-13 3:47:03,2018-04-13 3:47:05,745
2018-04-13 3:47:05,2018-04-13 3:47:07,414
2018-04-13 3:46:52,2018-04-13 3:47:08,4494
2018-04-13 3:47:07,2018-04-13 3:47:08,501
2018-04-13 3:47:08,2018-04-13 3:47:10,409
2018-04-13 3:47:08,2018-04-13 3:47:16,2448
2018-04-13 3:47:10,2018-04-13 3:47:18,2444
2018-04-13 3:47:18,2018-04-13 3:47:19,199
2018-04-13 3:47:19,2018-04-13 3:47:21,587
2018-04-13 3:47:21,2018-04-13 3:47:22,214
2018-04-13 3:47:22,2018-04-13 3:47:25,1019
2018-04-13 3:47:25,2018-04-13 3:47:29,1204
2018-04-13 3:47:29,2018-04-13 3:47:30,278
2018-04-13 3:47:30,2018-04-13 3:47:32,449
2018-04-13 3:47:32,2018-04-13 3:47:35,953
2018-04-13 3:47:16,2018-04-13 3:47:35,5567
2018-04-13 3:47:35,2018-04-13 3:47:37,516
2018-04-13 3:47:35,2018-04-13 3:47:37,503
2018-04-13 3:47:37,2018-04-13 3:47:38,130
2018-04-13 3:47:38,2018-04-13 3:47:39,456
2018-04-13 3:47:37,2018-04-13 3:47:40,865
2018-04-13 3:47:40,2018-04-13 3:47:42,750
2018-04-13 3:47:39,2018-04-13 3:47:42,1156
2018-04-13 3:47:42,2018-04-13 3:47:42,286
2018-04-13 3:47:42,2018-04-13 3:47:42,15
2018-04-13 3:47:42,2018-04-13 3:47:43,152
2018-04-13 3:47:43,2018-04-13 3:47:43,179
2018-04-13 3:47:43,2018-04-13 3:47:43,302
2018-04-13 3:47:42,2018-04-13 3:47:43,802
2018-04-13 3:47:43,2018-04-13 3:47:44,211
2018-04-13 3:47:44,2018-04-13 3:47:45,1023
2018-04-13 3:47:45,2018-04-13 3:47:47,1304
2018-04-13 3:47:47,2018-04-13 3:47:48,769
2018-04-13 3:47:43,2018-04-13 3:47:48,3231
2018-04-13 3:47:48,2018-04-13 3:47:49,395
2018-04-13 3:47:49,2018-04-13 3:47:49,193
2018-04-13 3:47:48,2018-04-13 3:47:49,965
2018-04-13 3:47:49,2018-04-13 3:47:49,199
2018-04-13 3:47:49,2018-04-13 3:47:51,1179
2018-04-13 3:47:51,2018-04-13 3:47:51,166
2018-04-13 3:47:49,2018-04-13 3:47:52,1745
2018-04-13 3:47:51,2018-04-13 3:47:52,981
2018-04-13 3:47:52,2018-04-13 3:47:52,659
2018-04-13 3:47:52,2018-04-13 3:47:53,348
2018-04-13 3:47:52,2018-04-13 3:47:54,942
2018-04-13 3:47:53,2018-04-13 3:47:54,828
2018-04-13 3:47:54,2018-04-13 3:47:55,619
2018-04-13 3:47:55,2018-04-13 3:47:55,437
2018-04-13 3:47:55,2018-04-13 3:47:56,290
2018-04-13 3:47:54,2018-04-13 3:47:56,1864
2018-04-13 3:47:56,2018-04-13 3:47:58,1382
2018-04-13 3:47:58,2018-04-13 3:47:59,1172
2018-04-13 3:47:59,2018-04-13 3:48:00,282
2018-04-13 3:48:00,2018-04-13 3:48:00,424
2018-04-13 3:47:56,2018-04-13 3:48:00,3020
2018-04-13 3:48:00,2018-04-13 3:48:02,1022
2018-04-13 3:48:02,2018-04-13 3:48:03,570
2018-04-13 3:48:03,2018-04-13 3:48:03,348
2018-04-13 3:48:00,2018-04-13 3:48:03,2118
2018-04-13 3:48:03,2018-04-13 3:48:04,285
2018-04-13 3:48:03,2018-04-13 3:48:04,1012
2018-04-13 3:48:04,2018-04-13 3:48:05,532
2018-04-13 3:48:05,2018-04-13 3:48:05,532
2018-04-13 3:48:04,2018-04-13 3:48:05,644
2018-04-13 3:48:05,2018-04-13 3:48:06,237
2018-04-13 3:48:06,2018-04-13 3:48:06,331
2018-04-13 3:48:05,2018-04-13 3:48:07,1280
2018-04-13 3:48:06,2018-04-13 3:48:07,927
2018-04-13 3:48:07,2018-04-13 3:48:08,125
2018-04-13 3:48:08,2018-04-13 3:48:09,1221
2018-04-13 3:48:09,2018-04-13 3:48:10,551
2018-04-13 3:48:10,2018-04-13 3:48:11,696
2018-04-13 3:48:11,2018-04-13 3:48:12,1131
2018-04-13 3:48:07,2018-04-13 3:48:14,4917
2018-04-13 3:48:14,2018-04-13 3:48:14,190
2018-04-13 3:48:12,2018-04-13 3:48:14,1299
2018-04-13 3:48:14,2018-04-13 3:48:15,480
2018-04-13 3:48:15,2018-04-13 3:48:15,111
2018-04-13 3:48:14,2018-04-13 3:48:15,644
2018-04-13 3:48:15,2018-04-13 3:48:17,1481
2018-04-13 3:48:15,2018-04-13 3:48:17,1770
2018-04-13 3:48:17,2018-04-13 3:48:18,364
2018-04-13 3:48:18,2018-04-13 3:48:18,362
2018-04-13 3:48:18,2018-04-13 3:48:20,1110
2018-04-13 3:48:17,2018-04-13 3:48:20,1923
2018-04-13 3:48:20,2018-04-13 3:48:21,706
