Heuristics: TotalHeight Bumpiness NumHoles RowsCleared,Fitness Function = rowsCleared, 30 particles 100 iterations
2018-04-11 01:32:54,2018-04-11 01:32:55,132
2018-04-11 01:32:55,2018-04-11 01:32:57,771
2018-04-11 01:32:57,2018-04-11 01:32:59,825
2018-04-11 01:32:59,2018-04-11 01:32:59,155
2018-04-11 01:32:59,2018-04-11 01:33:00,585
2018-04-11 01:33:00,2018-04-11 01:33:01,213
2018-04-11 01:33:01,2018-04-11 01:33:01,189
2018-04-11 01:33:01,2018-04-11 01:33:02,322
2018-04-11 01:33:02,2018-04-11 01:33:02,55
2018-04-11 01:33:02,2018-04-11 01:33:02,187
2018-04-11 01:33:02,2018-04-11 01:33:02,109
2018-04-11 01:33:02,2018-04-11 01:33:03,463
2018-04-11 01:33:03,2018-04-11 01:33:04,281
2018-04-11 01:33:04,2018-04-11 01:33:06,790
2018-04-11 01:33:06,2018-04-11 01:33:06,418
2018-04-11 01:33:06,2018-04-11 01:33:08,546
2018-04-11 01:33:08,2018-04-11 01:33:08,334
2018-04-11 01:33:08,2018-04-11 01:33:09,110
2018-04-11 01:33:09,2018-04-11 01:33:09,231
2018-04-11 01:33:09,2018-04-11 01:33:09,45
2018-04-11 01:33:09,2018-04-11 01:33:10,120
2018-04-11 01:33:10,2018-04-11 01:33:16,2805
2018-04-11 01:33:16,2018-04-11 01:33:17,174
2018-04-11 01:33:17,2018-04-11 01:33:17,142
2018-04-11 01:33:17,2018-04-11 01:33:23,2576
2018-04-11 01:33:23,2018-04-11 01:33:24,127
2018-04-11 01:33:24,2018-04-11 01:33:25,792
2018-04-11 01:33:25,2018-04-11 01:33:26,388
2018-04-11 01:33:26,2018-04-11 01:33:27,439
2018-04-11 01:33:27,2018-04-11 01:33:28,377
2018-04-11 01:33:28,2018-04-11 01:33:29,113
2018-04-11 01:33:29,2018-04-11 01:33:29,248
2018-04-11 01:33:29,2018-04-11 01:33:31,778
2018-04-11 01:33:31,2018-04-11 01:33:34,1219
2018-04-11 01:33:34,2018-04-11 01:33:34,404
2018-04-11 01:33:34,2018-04-11 01:33:35,485
2018-04-11 01:33:35,2018-04-11 01:33:36,539
2018-04-11 01:33:36,2018-04-11 01:33:36,117
2018-04-11 01:33:36,2018-04-11 01:33:38,618
2018-04-11 01:33:38,2018-04-11 01:33:38,106
2018-04-11 01:33:38,2018-04-11 01:33:39,661
2018-04-11 01:33:39,2018-04-11 01:33:40,214
2018-04-11 01:33:40,2018-04-11 01:33:43,1977
2018-04-11 01:33:43,2018-04-11 01:33:44,179
2018-04-11 01:33:44,2018-04-11 01:33:45,424
2018-04-11 01:33:45,2018-04-11 01:33:45,55
2018-04-11 01:33:45,2018-04-11 01:33:46,455
2018-04-11 01:33:46,2018-04-11 01:33:46,222
2018-04-11 01:33:46,2018-04-11 01:33:48,1149
2018-04-11 01:33:48,2018-04-11 01:33:50,716
2018-04-11 01:33:50,2018-04-11 01:33:53,1274
2018-04-11 01:33:53,2018-04-11 01:33:53,263
2018-04-11 01:33:53,2018-04-11 01:33:53,75
2018-04-11 01:33:53,2018-04-11 01:33:56,1142
2018-04-11 01:33:56,2018-04-11 01:33:56,162
2018-04-11 01:33:56,2018-04-11 01:33:57,327
2018-04-11 01:33:57,2018-04-11 01:33:58,313
2018-04-11 01:33:58,2018-04-11 01:34:00,257
2018-04-11 01:34:00,2018-04-11 01:34:00,69
2018-04-11 01:34:00,2018-04-11 01:34:01,244
2018-04-11 01:34:01,2018-04-11 01:34:03,512
2018-04-11 01:34:03,2018-04-11 01:34:04,637
2018-04-11 01:34:04,2018-04-11 01:34:05,72
2018-04-11 01:34:05,2018-04-11 01:34:10,2067
2018-04-11 01:34:10,2018-04-11 01:34:11,150
2018-04-11 01:34:11,2018-04-11 01:34:12,754
2018-04-11 01:34:12,2018-04-11 01:34:15,1322
2018-04-11 01:34:15,2018-04-11 01:34:16,614
2018-04-11 01:34:16,2018-04-11 01:34:19,1139
2018-04-11 01:34:19,2018-04-11 01:34:21,851
2018-04-11 01:34:21,2018-04-11 01:34:22,325
2018-04-11 01:34:22,2018-04-11 01:34:22,44
2018-04-11 01:34:22,2018-04-11 01:34:22,283
2018-04-11 01:34:22,2018-04-11 01:34:23,121
2018-04-11 01:34:23,2018-04-11 01:34:26,950
2018-04-11 01:34:26,2018-04-11 01:34:26,45
2018-04-11 01:34:26,2018-04-11 01:34:26,67
2018-04-11 01:34:26,2018-04-11 01:34:27,393
2018-04-11 01:34:27,2018-04-11 01:34:29,843
2018-04-11 01:34:29,2018-04-11 01:34:30,623
2018-04-11 01:34:30,2018-04-11 01:34:32,1159
2018-04-11 01:34:32,2018-04-11 01:34:33,316
2018-04-11 01:34:33,2018-04-11 01:34:35,966
2018-04-11 01:34:35,2018-04-11 01:34:35,299
2018-04-11 01:34:35,2018-04-11 01:34:36,301
2018-04-11 01:34:36,2018-04-11 01:34:40,1630
2018-04-11 01:34:40,2018-04-11 01:34:42,1226
2018-04-11 01:34:42,2018-04-11 01:34:43,80
2018-04-11 01:34:43,2018-04-11 01:34:43,329
2018-04-11 01:34:43,2018-04-11 01:34:46,1026
2018-04-11 01:34:46,2018-04-11 01:34:49,1559
2018-04-11 01:34:49,2018-04-11 01:34:50,473
2018-04-11 01:34:50,2018-04-11 01:34:51,184
2018-04-11 01:34:51,2018-04-11 01:34:52,584
2018-04-11 01:34:52,2018-04-11 01:34:54,800
2018-04-11 01:34:54,2018-04-11 01:34:56,626
2018-04-11 01:34:56,2018-04-11 01:34:58,1286
2018-04-11 01:34:58,2018-04-11 01:35:01,1092
2018-04-11 01:35:01,2018-04-11 01:35:01,303
2018-04-11 01:35:01,2018-04-11 01:35:01,99
2018-04-11 01:35:01,2018-04-11 01:35:02,214
2018-04-11 01:35:02,2018-04-11 01:35:05,1453
2018-04-11 01:35:05,2018-04-11 01:35:06,407
2018-04-11 01:35:06,2018-04-11 01:35:07,978
2018-04-11 01:35:07,2018-04-11 01:35:08,259
2018-04-11 01:35:08,2018-04-11 01:35:10,887
2018-04-11 01:35:10,2018-04-11 01:35:11,574
2018-04-11 01:35:11,2018-04-11 01:35:11,188
2018-04-11 01:35:11,2018-04-11 01:35:15,1990
2018-04-11 01:35:15,2018-04-11 01:35:16,413
2018-04-11 01:35:16,2018-04-11 01:35:16,289
2018-04-11 01:35:16,2018-04-11 01:35:17,174
2018-04-11 01:35:17,2018-04-11 01:35:18,622
2018-04-11 01:35:18,2018-04-11 01:35:18,182
2018-04-11 01:35:18,2018-04-11 01:35:19,282
2018-04-11 01:35:19,2018-04-11 01:35:20,409
2018-04-11 01:35:20,2018-04-11 01:35:20,214
2018-04-11 01:35:20,2018-04-11 01:35:21,350
2018-04-11 01:35:21,2018-04-11 01:35:22,696
2018-04-11 01:35:22,2018-04-11 01:35:24,991
2018-04-11 01:35:24,2018-04-11 01:35:28,1765
2018-04-11 01:35:28,2018-04-11 01:35:28,110
2018-04-11 01:35:28,2018-04-11 01:35:30,1167
2018-04-11 01:35:30,2018-04-11 01:35:31,473
2018-04-11 01:35:31,2018-04-11 01:35:32,265
2018-04-11 01:35:32,2018-04-11 01:35:33,855
2018-04-11 01:35:33,2018-04-11 01:35:36,1457
2018-04-11 01:35:36,2018-04-11 01:35:37,306
2018-04-11 01:35:37,2018-04-11 01:35:38,602
2018-04-11 01:35:38,2018-04-11 01:35:39,416
2018-04-11 01:35:39,2018-04-11 01:35:40,390
2018-04-11 01:35:40,2018-04-11 01:35:40,309
2018-04-11 01:35:40,2018-04-11 01:35:41,256
2018-04-11 01:35:41,2018-04-11 01:35:44,1662
2018-04-11 01:35:44,2018-04-11 01:35:45,445
2018-04-11 01:35:45,2018-04-11 01:35:49,1883
2018-04-11 01:35:49,2018-04-11 01:35:50,222
2018-04-11 01:35:50,2018-04-11 01:35:51,745
2018-04-11 01:35:52,2018-04-11 01:35:55,1590
2018-04-11 01:35:55,2018-04-11 01:35:55,290
2018-04-11 01:35:55,2018-04-11 01:35:56,171
2018-04-11 01:35:56,2018-04-11 01:35:56,143
2018-04-11 01:35:56,2018-04-11 01:35:57,502
2018-04-11 01:35:57,2018-04-11 01:35:57,61
2018-04-11 01:35:57,2018-04-11 01:35:58,596
2018-04-11 01:35:59,2018-04-11 01:36:01,1195
2018-04-11 01:36:01,2018-04-11 01:36:01,225
2018-04-11 01:36:01,2018-04-11 01:36:08,3461
2018-04-11 01:36:08,2018-04-11 01:36:09,328
2018-04-11 01:36:09,2018-04-11 01:36:09,195
2018-04-11 01:36:09,2018-04-11 01:36:10,440
2018-04-11 01:36:10,2018-04-11 01:36:13,1299
2018-04-11 01:36:13,2018-04-11 01:36:14,486
2018-04-11 01:36:14,2018-04-11 01:36:15,500
2018-04-11 01:36:15,2018-04-11 01:36:17,906
2018-04-11 01:36:17,2018-04-11 01:36:20,1410
2018-04-11 01:36:20,2018-04-11 01:36:20,334
2018-04-11 01:36:20,2018-04-11 01:36:21,184
2018-04-11 01:36:21,2018-04-11 01:36:21,246
2018-04-11 01:36:21,2018-04-11 01:36:21,157
2018-04-11 01:36:22,2018-04-11 01:36:23,1080
2018-04-11 01:36:23,2018-04-11 01:36:25,728
2018-04-11 01:36:25,2018-04-11 01:36:25,218
2018-04-11 01:36:25,2018-04-11 01:36:29,2003
2018-04-11 01:36:29,2018-04-11 01:36:31,914
2018-04-11 01:36:31,2018-04-11 01:36:32,306
2018-04-11 01:36:32,2018-04-11 01:36:33,696
2018-04-11 01:36:33,2018-04-11 01:36:34,556
2018-04-11 01:36:34,2018-04-11 01:36:36,1076
2018-04-11 01:36:36,2018-04-11 01:36:38,1034
2018-04-11 01:36:38,2018-04-11 01:36:39,357
2018-04-11 01:36:39,2018-04-11 01:36:40,440
2018-04-11 01:36:40,2018-04-11 01:36:40,143
2018-04-11 01:36:40,2018-04-11 01:36:40,173
2018-04-11 01:36:40,2018-04-11 01:36:41,462
2018-04-11 01:36:41,2018-04-11 01:36:46,2201
2018-04-11 01:36:46,2018-04-11 01:36:48,968
2018-04-11 01:36:48,2018-04-11 01:36:49,347
2018-04-11 01:36:49,2018-04-11 01:36:55,2804
2018-04-11 01:36:55,2018-04-11 01:36:56,783
2018-04-11 01:36:56,2018-04-11 01:36:57,66
2018-04-11 01:36:57,2018-04-11 01:36:57,244
2018-04-11 01:36:57,2018-04-11 01:36:57,152
2018-04-11 01:36:57,2018-04-11 01:36:58,442
2018-04-11 01:36:58,2018-04-11 01:36:59,123
2018-04-11 01:36:59,2018-04-11 01:37:01,1401
2018-04-11 01:37:01,2018-04-11 01:37:02,376
2018-04-11 01:37:02,2018-04-11 01:37:03,515
2018-04-11 01:37:03,2018-04-11 01:37:04,337
2018-04-11 01:37:04,2018-04-11 01:37:05,587
2018-04-11 01:37:05,2018-04-11 01:37:05,301
2018-04-11 01:37:05,2018-04-11 01:37:06,401
2018-04-11 01:37:06,2018-04-11 01:37:10,1747
2018-04-11 01:37:10,2018-04-11 01:37:10,130
2018-04-11 01:37:10,2018-04-11 01:37:13,1120
2018-04-11 01:37:13,2018-04-11 01:37:14,589
2018-04-11 01:37:14,2018-04-11 01:37:16,953
2018-04-11 01:37:16,2018-04-11 01:37:17,104
2018-04-11 01:37:17,2018-04-11 01:37:17,433
2018-04-11 01:37:17,2018-04-11 01:37:18,225
2018-04-11 01:37:18,2018-04-11 01:37:18,288
2018-04-11 01:37:18,2018-04-11 01:37:18,26
2018-04-11 01:37:18,2018-04-11 01:37:18,18
2018-04-11 01:37:18,2018-04-11 01:37:19,447
2018-04-11 01:37:19,2018-04-11 01:37:20,693
2018-04-11 01:37:20,2018-04-11 01:37:21,174
2018-04-11 01:37:21,2018-04-11 01:37:22,343
2018-04-11 01:37:22,2018-04-11 01:37:22,122
2018-04-11 01:37:22,2018-04-11 01:37:23,380
2018-04-11 01:37:23,2018-04-11 01:37:23,60
2018-04-11 01:37:23,2018-04-11 01:37:24,392
2018-04-11 01:37:24,2018-04-11 01:37:25,799
2018-04-11 01:37:25,2018-04-11 01:37:26,287
2018-04-11 01:37:26,2018-04-11 01:37:27,484
2018-04-11 01:37:27,2018-04-11 01:37:27,75
2018-04-11 01:37:27,2018-04-11 01:37:28,338
2018-04-11 01:37:28,2018-04-11 01:37:29,610
2018-04-11 01:37:29,2018-04-11 01:37:29,230
2018-04-11 01:37:29,2018-04-11 01:37:29,202
2018-04-11 01:37:29,2018-04-11 01:37:32,1209
2018-04-11 01:37:32,2018-04-11 01:37:33,310
2018-04-11 01:37:33,2018-04-11 01:37:33,290
2018-04-11 01:37:33,2018-04-11 01:37:34,771
2018-04-11 01:37:34,2018-04-11 01:37:35,115
2018-04-11 01:37:35,2018-04-11 01:37:36,709
2018-04-11 01:37:36,2018-04-11 01:37:37,605
2018-04-11 01:37:37,2018-04-11 01:37:38,266
2018-04-11 01:37:38,2018-04-11 01:37:40,964
2018-04-11 01:37:40,2018-04-11 01:37:41,682
2018-04-11 01:37:41,2018-04-11 01:37:41,73
2018-04-11 01:37:41,2018-04-11 01:37:42,414
2018-04-11 01:37:42,2018-04-11 01:37:44,827
2018-04-11 01:37:44,2018-04-11 01:37:44,261
2018-04-11 01:37:44,2018-04-11 01:37:46,805
2018-04-11 01:37:46,2018-04-11 01:37:46,207
2018-04-11 01:37:46,2018-04-11 01:37:47,162
2018-04-11 01:37:47,2018-04-11 01:37:47,194
2018-04-11 01:37:47,2018-04-11 01:37:47,107
2018-04-11 01:37:47,2018-04-11 01:37:48,245
2018-04-11 01:37:48,2018-04-11 01:37:48,167
2018-04-11 01:37:48,2018-04-11 01:37:50,1151
2018-04-11 01:37:50,2018-04-11 01:37:51,61
2018-04-11 01:37:51,2018-04-11 01:37:53,1189
2018-04-11 01:37:53,2018-04-11 01:37:53,288
2018-04-11 01:37:53,2018-04-11 01:37:56,1066
2018-04-11 01:37:56,2018-04-11 01:37:57,648
2018-04-11 01:37:57,2018-04-11 01:37:58,633
2018-04-11 01:37:58,2018-04-11 01:37:59,246
2018-04-11 01:37:59,2018-04-11 01:38:00,313
2018-04-11 01:38:00,2018-04-11 01:38:02,988
2018-04-11 01:38:02,2018-04-11 01:38:04,803
2018-04-11 01:38:04,2018-04-11 01:38:04,193
2018-04-11 01:38:04,2018-04-11 01:38:05,556
2018-04-11 01:38:05,2018-04-11 01:38:06,567
2018-04-11 01:38:06,2018-04-11 01:38:07,403
2018-04-11 01:38:07,2018-04-11 01:38:08,391
2018-04-11 01:38:08,2018-04-11 01:38:08,68
2018-04-11 01:38:08,2018-04-11 01:38:08,45
2018-04-11 01:38:08,2018-04-11 01:38:09,328
2018-04-11 01:38:09,2018-04-11 01:38:10,369
2018-04-11 01:38:10,2018-04-11 01:38:13,1519
2018-04-11 01:38:13,2018-04-11 01:38:14,578
2018-04-11 01:38:14,2018-04-11 01:38:16,551
2018-04-11 01:38:16,2018-04-11 01:38:17,912
2018-04-11 01:38:17,2018-04-11 01:38:18,227
2018-04-11 01:38:18,2018-04-11 01:38:20,1077
2018-04-11 01:38:20,2018-04-11 01:38:21,248
2018-04-11 01:38:21,2018-04-11 01:38:22,762
2018-04-11 01:38:22,2018-04-11 01:38:24,644
2018-04-11 01:38:24,2018-04-11 01:38:24,409
2018-04-11 01:38:24,2018-04-11 01:38:26,600
2018-04-11 01:38:26,2018-04-11 01:38:27,753
2018-04-11 01:38:27,2018-04-11 01:38:28,163
2018-04-11 01:38:28,2018-04-11 01:38:28,187
2018-04-11 01:38:28,2018-04-11 01:38:28,50
2018-04-11 01:38:28,2018-04-11 01:38:29,672
2018-04-11 01:38:29,2018-04-11 01:38:31,632
2018-04-11 01:38:31,2018-04-11 01:38:31,364
2018-04-11 01:38:31,2018-04-11 01:38:32,101
2018-04-11 01:38:32,2018-04-11 01:38:33,702
2018-04-11 01:38:33,2018-04-11 01:38:33,202
2018-04-11 01:38:33,2018-04-11 01:38:35,1011
2018-04-11 01:38:35,2018-04-11 01:38:37,1092
2018-04-11 01:38:37,2018-04-11 01:38:39,801
2018-04-11 01:38:39,2018-04-11 01:38:40,625
2018-04-11 01:38:40,2018-04-11 01:38:41,504
2018-04-11 01:38:41,2018-04-11 01:38:41,276
2018-04-11 01:38:41,2018-04-11 01:38:42,198
2018-04-11 01:38:42,2018-04-11 01:38:44,1486
2018-04-11 01:38:44,2018-04-11 01:38:49,2432
2018-04-11 01:38:49,2018-04-11 01:38:50,512
2018-04-11 01:38:50,2018-04-11 01:38:50,268
2018-04-11 01:38:50,2018-04-11 01:38:52,792
2018-04-11 01:38:52,2018-04-11 01:38:54,1007
2018-04-11 01:38:54,2018-04-11 01:38:54,52
2018-04-11 01:38:54,2018-04-11 01:38:55,534
2018-04-11 01:38:55,2018-04-11 01:38:56,392
2018-04-11 01:38:56,2018-04-11 01:38:58,1272
2018-04-11 01:38:58,2018-04-11 01:38:59,374
2018-04-11 01:38:59,2018-04-11 01:39:00,427
2018-04-11 01:39:00,2018-04-11 01:39:00,112
2018-04-11 01:39:00,2018-04-11 01:39:02,910
2018-04-11 01:39:02,2018-04-11 01:39:02,115
2018-04-11 01:39:02,2018-04-11 01:39:03,548
2018-04-11 01:39:03,2018-04-11 01:39:04,556
2018-04-11 01:39:04,2018-04-11 01:39:05,223
2018-04-11 01:39:05,2018-04-11 01:39:07,1115
2018-04-11 01:39:07,2018-04-11 01:39:07,92
2018-04-11 01:39:07,2018-04-11 01:39:08,227
2018-04-11 01:39:08,2018-04-11 01:39:08,283
2018-04-11 01:39:08,2018-04-11 01:39:09,613
2018-04-11 01:39:09,2018-04-11 01:39:10,177
2018-04-11 01:39:10,2018-04-11 01:39:12,1073
2018-04-11 01:39:12,2018-04-11 01:39:13,627
2018-04-11 01:39:13,2018-04-11 01:39:16,1277
2018-04-11 01:39:16,2018-04-11 01:39:16,333
2018-04-11 01:39:16,2018-04-11 01:39:17,617
2018-04-11 01:39:17,2018-04-11 01:39:18,425
2018-04-11 01:39:18,2018-04-11 01:39:19,309
2018-04-11 01:39:19,2018-04-11 01:39:20,443
2018-04-11 01:39:20,2018-04-11 01:39:21,807
2018-04-11 01:39:21,2018-04-11 01:39:22,517
2018-04-11 01:39:22,2018-04-11 01:39:24,788
2018-04-11 01:39:24,2018-04-11 01:39:26,1153
2018-04-11 01:39:26,2018-04-11 01:39:29,1279
2018-04-11 01:39:29,2018-04-11 01:39:30,624
2018-04-11 01:39:30,2018-04-11 01:39:31,619
2018-04-11 01:39:31,2018-04-11 01:39:32,478
2018-04-11 01:39:32,2018-04-11 01:39:32,347
2018-04-11 01:39:32,2018-04-11 01:39:36,1816
2018-04-11 01:39:36,2018-04-11 01:39:36,75
2018-04-11 01:39:36,2018-04-11 01:39:39,1572
2018-04-11 01:39:39,2018-04-11 01:39:41,956
2018-04-11 01:39:41,2018-04-11 01:39:41,119
2018-04-11 01:39:41,2018-04-11 01:39:41,12
2018-04-11 01:39:41,2018-04-11 01:39:42,413
2018-04-11 01:39:42,2018-04-11 01:39:42,379
2018-04-11 01:39:42,2018-04-11 01:39:43,457
2018-04-11 01:39:43,2018-04-11 01:39:44,286
2018-04-11 01:39:44,2018-04-11 01:39:48,2532
2018-04-11 01:39:48,2018-04-11 01:39:48,17
2018-04-11 01:39:48,2018-04-11 01:39:49,521
2018-04-11 01:39:49,2018-04-11 01:39:49,106
2018-04-11 01:39:49,2018-04-11 01:39:50,337
2018-04-11 01:39:50,2018-04-11 01:39:51,120
2018-04-11 01:39:51,2018-04-11 01:39:51,132
2018-04-11 01:39:51,2018-04-11 01:39:52,498
2018-04-11 01:39:52,2018-04-11 01:39:52,118
2018-04-11 01:39:52,2018-04-11 01:39:53,226
2018-04-11 01:39:53,2018-04-11 01:39:55,1125
2018-04-11 01:39:55,2018-04-11 01:39:55,107
2018-04-11 01:39:55,2018-04-11 01:39:56,156
2018-04-11 01:39:56,2018-04-11 01:39:56,502
2018-04-11 01:39:56,2018-04-11 01:39:57,509
2018-04-11 01:39:57,2018-04-11 01:39:58,248
2018-04-11 01:39:58,2018-04-11 01:39:59,216
2018-04-11 01:39:59,2018-04-11 01:40:01,1349
2018-04-11 01:40:01,2018-04-11 01:40:01,8
2018-04-11 01:40:02,2018-04-11 01:40:02,172
2018-04-11 01:40:02,2018-04-11 01:40:03,502
2018-04-11 01:40:03,2018-04-11 01:40:04,232
2018-04-11 01:40:04,2018-04-11 01:40:04,200
2018-04-11 01:40:04,2018-04-11 01:40:04,222
2018-04-11 01:40:04,2018-04-11 01:40:05,252
2018-04-11 01:40:05,2018-04-11 01:40:05,109
2018-04-11 01:40:05,2018-04-11 01:40:05,90
2018-04-11 01:40:05,2018-04-11 01:40:06,221
2018-04-11 01:40:06,2018-04-11 01:40:06,257
2018-04-11 01:40:06,2018-04-11 01:40:06,19
2018-04-11 01:40:06,2018-04-11 01:40:07,351
2018-04-11 01:40:07,2018-04-11 01:40:08,237
2018-04-11 01:40:08,2018-04-11 01:40:08,313
2018-04-11 01:40:08,2018-04-11 01:40:12,1570
2018-04-11 01:40:12,2018-04-11 01:40:15,1657
2018-04-11 01:40:15,2018-04-11 01:40:17,509
2018-04-11 01:40:17,2018-04-11 01:40:17,107
2018-04-11 01:40:17,2018-04-11 01:40:18,415
2018-04-11 01:40:18,2018-04-11 01:40:19,430
2018-04-11 01:40:19,2018-04-11 01:40:20,588
2018-04-11 01:40:20,2018-04-11 01:40:21,248
2018-04-11 01:40:21,2018-04-11 01:40:22,903
2018-04-11 01:40:22,2018-04-11 01:40:25,1153
2018-04-11 01:40:25,2018-04-11 01:40:25,233
2018-04-11 01:40:25,2018-04-11 01:40:25,224
2018-04-11 01:40:25,2018-04-11 01:40:27,392
2018-04-11 01:40:27,2018-04-11 01:40:29,1272
2018-04-11 01:40:30,2018-04-11 01:40:30,38
2018-04-11 01:40:30,2018-04-11 01:40:30,286
2018-04-11 01:40:30,2018-04-11 01:40:34,1908
2018-04-11 01:40:34,2018-04-11 01:40:37,1505
2018-04-11 01:40:37,2018-04-11 01:40:39,1111
2018-04-11 01:40:39,2018-04-11 01:40:41,774
2018-04-11 01:40:41,2018-04-11 01:40:41,181
2018-04-11 01:40:41,2018-04-11 01:40:44,1463
2018-04-11 01:40:44,2018-04-11 01:40:47,1328
2018-04-11 01:40:47,2018-04-11 01:40:48,886
2018-04-11 01:40:48,2018-04-11 01:40:49,169
2018-04-11 01:40:49,2018-04-11 01:40:49,158
2018-04-11 01:40:49,2018-04-11 01:40:50,647
2018-04-11 01:40:50,2018-04-11 01:40:52,839
2018-04-11 01:40:52,2018-04-11 01:40:59,3632
2018-04-11 01:40:59,2018-04-11 01:40:59,94
2018-04-11 01:40:59,2018-04-11 01:40:59,212
2018-04-11 01:40:59,2018-04-11 01:41:00,102
2018-04-11 01:41:00,2018-04-11 01:41:00,113
2018-04-11 01:41:00,2018-04-11 01:41:00,255
2018-04-11 01:41:00,2018-04-11 01:41:00,92
2018-04-11 01:41:00,2018-04-11 01:41:02,804
2018-04-11 01:41:02,2018-04-11 01:41:03,460
2018-04-11 01:41:03,2018-04-11 01:41:03,107
2018-04-11 01:41:03,2018-04-11 01:41:03,108
2018-04-11 01:41:03,2018-04-11 01:41:04,321
2018-04-11 01:41:04,2018-04-11 01:41:06,1023
2018-04-11 01:41:06,2018-04-11 01:41:08,1223
2018-04-11 01:41:08,2018-04-11 01:41:09,430
2018-04-11 01:41:09,2018-04-11 01:41:09,302
2018-04-11 01:41:09,2018-04-11 01:41:10,652
2018-04-11 01:41:10,2018-04-11 01:41:12,664
2018-04-11 01:41:12,2018-04-11 01:41:12,236
2018-04-11 01:41:12,2018-04-11 01:41:13,496
2018-04-11 01:41:13,2018-04-11 01:41:13,337
2018-04-11 01:41:14,2018-04-11 01:41:15,665
2018-04-11 01:41:15,2018-04-11 01:41:17,1422
2018-04-11 01:41:18,2018-04-11 01:41:19,436
2018-04-11 01:41:19,2018-04-11 01:41:19,289
2018-04-11 01:41:19,2018-04-11 01:41:21,730
2018-04-11 01:41:21,2018-04-11 01:41:21,89
2018-04-11 01:41:21,2018-04-11 01:41:21,269
2018-04-11 01:41:21,2018-04-11 01:41:24,1471
2018-04-11 01:41:24,2018-04-11 01:41:25,406
2018-04-11 01:41:25,2018-04-11 01:41:26,314
2018-04-11 01:41:26,2018-04-11 01:41:27,559
2018-04-11 01:41:27,2018-04-11 01:41:27,400
2018-04-11 01:41:27,2018-04-11 01:41:29,640
2018-04-11 01:41:29,2018-04-11 01:41:29,241
2018-04-11 01:41:29,2018-04-11 01:41:30,275
2018-04-11 01:41:30,2018-04-11 01:41:31,503
2018-04-11 01:41:31,2018-04-11 01:41:31,83
2018-04-11 01:41:31,2018-04-11 01:41:31,170
2018-04-11 01:41:31,2018-04-11 01:41:33,998
2018-04-11 01:41:33,2018-04-11 01:41:36,1548
2018-04-11 01:41:36,2018-04-11 01:41:37,262
2018-04-11 01:41:37,2018-04-11 01:41:39,1061
2018-04-11 01:41:39,2018-04-11 01:41:39,192
2018-04-11 01:41:39,2018-04-11 01:41:40,253
2018-04-11 01:41:40,2018-04-11 01:41:42,1449
2018-04-11 01:41:42,2018-04-11 01:41:44,902
2018-04-11 01:41:44,2018-04-11 01:41:45,743
2018-04-11 01:41:45,2018-04-11 01:41:47,818
2018-04-11 01:41:47,2018-04-11 01:41:48,344
2018-04-11 01:41:48,2018-04-11 01:41:48,415
2018-04-11 01:41:49,2018-04-11 01:41:53,1559
2018-04-11 01:41:53,2018-04-11 01:41:53,208
2018-04-11 01:41:53,2018-04-11 01:41:54,303
2018-04-11 01:41:54,2018-04-11 01:41:55,400
2018-04-11 01:41:55,2018-04-11 01:41:57,423
2018-04-11 01:41:57,2018-04-11 01:41:58,256
2018-04-11 01:41:58,2018-04-11 01:41:59,573
2018-04-11 01:41:59,2018-04-11 01:42:00,773
2018-04-11 01:42:00,2018-04-11 01:42:04,1815
2018-04-11 01:42:04,2018-04-11 01:42:04,184
2018-04-11 01:42:04,2018-04-11 01:42:05,193
2018-04-11 01:42:05,2018-04-11 01:42:05,196
2018-04-11 01:42:05,2018-04-11 01:42:06,497
2018-04-11 01:42:06,2018-04-11 01:42:07,691
2018-04-11 01:42:07,2018-04-11 01:42:08,72
2018-04-11 01:42:08,2018-04-11 01:42:09,530
2018-04-11 01:42:09,2018-04-11 01:42:10,851
2018-04-11 01:42:10,2018-04-11 01:42:13,1252
2018-04-11 01:42:13,2018-04-11 01:42:13,553
2018-04-11 01:42:13,2018-04-11 01:42:14,191
2018-04-11 01:42:14,2018-04-11 01:42:14,412
2018-04-11 01:42:14,2018-04-11 01:42:15,136
2018-04-11 01:42:15,2018-04-11 01:42:16,386
2018-04-11 01:42:16,2018-04-11 01:42:16,391
2018-04-11 01:42:16,2018-04-11 01:42:17,498
2018-04-11 01:42:17,2018-04-11 01:42:18,393
2018-04-11 01:42:18,2018-04-11 01:42:20,1246
2018-04-11 01:42:20,2018-04-11 01:42:22,983
2018-04-11 01:42:22,2018-04-11 01:42:22,122
2018-04-11 01:42:22,2018-04-11 01:42:23,375
2018-04-11 01:42:23,2018-04-11 01:42:24,715
2018-04-11 01:42:24,2018-04-11 01:42:27,1318
2018-04-11 01:42:27,2018-04-11 01:42:27,396
2018-04-11 01:42:27,2018-04-11 01:42:28,63
2018-04-11 01:42:28,2018-04-11 01:42:29,698
2018-04-11 01:42:29,2018-04-11 01:42:30,323
2018-04-11 01:42:30,2018-04-11 01:42:32,992
2018-04-11 01:42:32,2018-04-11 01:42:34,885
2018-04-11 01:42:34,2018-04-11 01:42:35,664
2018-04-11 01:42:35,2018-04-11 01:42:36,433
2018-04-11 01:42:36,2018-04-11 01:42:38,1247
2018-04-11 01:42:38,2018-04-11 01:42:42,2312
2018-04-11 01:42:42,2018-04-11 01:42:43,271
